url|title|publish_date|authors
https://vnexpress.net/don-hai-chuyen-bay-tu-my-ap-dung-ho-chieu-vaccine-4355317.html|Đón hai chuyến bay từ Mỹ áp dụng ‘hộ chiếu vaccine’|Chủ nhật, 12/9/2021, 16:58 (GMT+7)|Minh Cương
https://vnexpress.net/don-hai-chuyen-bay-tu-my-ap-dung-ho-chieu-vaccine-4355317.html#box_comment_vne|Đón hai chuyến bay từ Mỹ áp dụng ‘hộ chiếu vaccine’|Chủ nhật, 12/9/2021, 16:58 (GMT+7)|Minh Cương
https://vnexpress.net/covid-19-ngay-12-9-4355385.html|Thêm 12.017 ca Covid-19, cả nước vượt 600.000 ca|Chủ nhật, 12/9/2021, 19:15 (GMT+7)|Lê Nga
https://vnexpress.net/covid-19-ngay-12-9-4355385.html#box_comment_vne|Thêm 12.017 ca Covid-19, cả nước vượt 600.000 ca|Chủ nhật, 12/9/2021, 19:15 (GMT+7)|Lê Nga
https://vnexpress.net/pho-phuong-da-nang-ngap-sau-trong-mua-lon-4355370.html|Phố phường Đà Nẵng ngập sâu trong mưa lớn|Chủ nhật, 12/9/2021, 18:37 (GMT+7)|Nguyễn Đông
https://vnexpress.net/pho-phuong-da-nang-ngap-sau-trong-mua-lon-4355370.html#box_comment_vne|Phố phường Đà Nẵng ngập sâu trong mưa lớn|Chủ nhật, 12/9/2021, 18:37 (GMT+7)|Nguyễn Đông
https://vnexpress.net/cuoc-chien-cua-nguoi-tre-4354833.html|Cuộc chiến của người trẻ|Thứ bảy, 11/9/2021, 12:01 (GMT+7)|Quan Thế Dân
https://vnexpress.net/cuoc-chien-cua-nguoi-tre-4354833.html#box_comment_vne|Cuộc chiến của người trẻ|Thứ bảy, 11/9/2021, 12:01 (GMT+7)|Quan Thế Dân
https://vnexpress.net/covid-19-ha-noi-12-9-4355117.html|20 người Hà Nội dương tính nCoV trong 24 giờ|Chủ nhật, 12/9/2021, 18:33 (GMT+7)|Thúy Quỳnh - Hoàng Táo - Nguyễn Hải
https://vnexpress.net/covid-19-ha-noi-12-9-4355117.html#box_comment_vne|20 người Hà Nội dương tính nCoV trong 24 giờ|Chủ nhật, 12/9/2021, 18:33 (GMT+7)|Thúy Quỳnh - Hoàng Táo - Nguyễn Hải
https://vnexpress.net/kho-cap-the-xanh-covid-cho-f0-khong-khai-bao-4355365.html|Khó cấp 'thẻ xanh Covid' cho F0 không khai báo|Chủ nhật, 12/9/2021, 17:58 (GMT+7)|Hữu Công
https://vnexpress.net/kho-cap-the-xanh-covid-cho-f0-khong-khai-bao-4355365.html#box_comment_vne|Khó cấp 'thẻ xanh Covid' cho F0 không khai báo|Chủ nhật, 12/9/2021, 17:58 (GMT+7)|Hữu Công
https://vnexpress.net/canh-sat-bat-nghi-can-buon-ma-tuy-sau-40-gio-vay-rap-4355280.html|Cảnh sát bắt nghi can buôn ma túy sau 40 giờ vây ráp|Chủ nhật, 12/9/2021, 14:31 (GMT+7)|Phước Tuấn - Hoài Thanh
https://vnexpress.net/canh-sat-bat-nghi-can-buon-ma-tuy-sau-40-gio-vay-rap-4355280.html#box_comment_vne|Cảnh sát bắt nghi can buôn ma túy sau 40 giờ vây ráp|Chủ nhật, 12/9/2021, 14:31 (GMT+7)|Phước Tuấn - Hoài Thanh
https://vnexpress.net/vi-sao-tp-hcm-muon-xin-them-2-tuan-de-chong-dich-4355287.html|Vì sao TP HCM muốn xin thêm 2 tuần để chống dịch?|Chủ nhật, 12/9/2021, 14:31 (GMT+7)|Hữu Công
https://vnexpress.net/vi-sao-tp-hcm-muon-xin-them-2-tuan-de-chong-dich-4355287.html#box_comment_vne|Vì sao TP HCM muốn xin thêm 2 tuần để chống dịch?|Chủ nhật, 12/9/2021, 14:31 (GMT+7)|Hữu Công
https://vnexpress.net/anh-huy-ke-hoach-ap-dung-the-xanh-vaccine-4355368.html|Anh hủy kế hoạch áp dụng thẻ xanh vaccine|Chủ nhật, 12/9/2021, 17:52 (GMT+7)|Vũ Hoàng (Theo AFP)
https://vnexpress.net/anh-huy-ke-hoach-ap-dung-the-xanh-vaccine-4355368.html#box_comment_vne|Anh hủy kế hoạch áp dụng thẻ xanh vaccine|Chủ nhật, 12/9/2021, 17:52 (GMT+7)|Vũ Hoàng (Theo AFP)
https://vnexpress.net/y-te-hcm-co-the-la-ung-dung-thong-nhat-tai-tp-hcm-4355270.html|'Y tế HCM' có thể là ứng dụng thống nhất tại TP HCM|Chủ nhật, 12/9/2021, 16:15 (GMT+7)|Lưu Quý
https://vnexpress.net/y-te-hcm-co-the-la-ung-dung-thong-nhat-tai-tp-hcm-4355270.html#box_comment_vne|'Y tế HCM' có thể là ứng dụng thống nhất tại TP HCM|Chủ nhật, 12/9/2021, 16:15 (GMT+7)|Lưu Quý
https://vnexpress.net/oto-dien-trung-quoc-vao-dong-nam-a-tim-duong-toi-viet-nam-4355269.html|Ôtô điện Trung Quốc vào Đông Nam Á, tìm đường tới Việt Nam|Chủ nhật, 12/9/2021, 16:15 (GMT+7)|Phạm Trung
https://vnexpress.net/oto-dien-trung-quoc-vao-dong-nam-a-tim-duong-toi-viet-nam-4355269.html#box_comment_vne|Ôtô điện Trung Quốc vào Đông Nam Á, tìm đường tới Việt Nam|Chủ nhật, 12/9/2021, 16:15 (GMT+7)|Phạm Trung
https://vnexpress.net/ba-thang-cam-quan-dau-tien-cua-mourinho-4355237.html|Ba tháng cầm quân đầu tiên của Mourinho|Chủ nhật, 12/9/2021, 13:00 (GMT+7)|Thịnh Joey (theo Sky Sports)
https://vnexpress.net/ba-thang-cam-quan-dau-tien-cua-mourinho-4355237.html#box_comment_vne|Ba tháng cầm quân đầu tiên của Mourinho|Chủ nhật, 12/9/2021, 13:00 (GMT+7)|Thịnh Joey (theo Sky Sports)
https://vnexpress.net/khanh-hoa-muon-don-khach-du-lich-cuoi-nam-nay-4355268.html|Khánh Hòa muốn đón khách du lịch cuối năm nay|Chủ nhật, 12/9/2021, 14:59 (GMT+7)|Xuân Ngọc
https://vnexpress.net/khanh-hoa-muon-don-khach-du-lich-cuoi-nam-nay-4355268.html#box_comment_vne|Khánh Hòa muốn đón khách du lịch cuối năm nay|Chủ nhật, 12/9/2021, 14:59 (GMT+7)|Xuân Ngọc
https://vnexpress.net/penelope-cruz-bua-yeu-cua-dien-anh-tay-ban-nha-4355240.html|Penélope Cruz - 'bùa yêu' của điện ảnh Tây Ban Nha|Chủ nhật, 12/9/2021, 17:00 (GMT+7)|Đạt Phan
https://vnexpress.net/penelope-cruz-bua-yeu-cua-dien-anh-tay-ban-nha-4355240.html#box_comment_vne|Penélope Cruz - 'bùa yêu' của điện ảnh Tây Ban Nha|Chủ nhật, 12/9/2021, 17:00 (GMT+7)|Đạt Phan
https://vnexpress.net/einstein-noi-tieng-nho-4-bai-bao-khoa-hoc-4355267.html|Einstein nổi tiếng nhờ 4 bài báo khoa học|Chủ nhật, 12/9/2021, 14:00 (GMT+7)|Video: Interesting Engineering
https://vnexpress.net/einstein-noi-tieng-nho-4-bai-bao-khoa-hoc-4355267.html#box_comment_vne|Einstein nổi tiếng nhờ 4 bài báo khoa học|Chủ nhật, 12/9/2021, 14:00 (GMT+7)|Video: Interesting Engineering
https://vnexpress.net/giam-doc-gia-trung-tuong-quan-doi-bi-bat-4355282.html|Giám đốc giả trung tướng quân đội bị bắt|Chủ nhật, 12/9/2021, 14:04 (GMT+7)|Quốc Thắng
https://vnexpress.net/giam-doc-gia-trung-tuong-quan-doi-bi-bat-4355282.html#box_comment_vne|Giám đốc giả trung tướng quân đội bị bắt|Chủ nhật, 12/9/2021, 14:04 (GMT+7)|Quốc Thắng
https://vnexpress.net/chu-cua-hang-dien-thoai-bi-khach-cuong-buc-4355350.html|Chủ cửa hàng điện thoại bị khách cưỡng bức|Chủ nhật, 12/9/2021, 17:12 (GMT+7)|Hoài Thanh
https://vnexpress.net/chu-cua-hang-dien-thoai-bi-khach-cuong-buc-4355350.html#box_comment_vne|Chủ cửa hàng điện thoại bị khách cưỡng bức|Chủ nhật, 12/9/2021, 17:12 (GMT+7)|Hoài Thanh
https://vnexpress.net/can-gio-du-kien-mo-tour-du-lich-vao-ngay-30-9-4355300.html|Cần Giờ dự kiến mở tour du lịch vào ngày 30/9|Chủ nhật, 12/9/2021, 15:06 (GMT+7)|Trung Sơn
https://vnexpress.net/can-gio-du-kien-mo-tour-du-lich-vao-ngay-30-9-4355300.html#box_comment_vne|Cần Giờ dự kiến mở tour du lịch vào ngày 30/9|Chủ nhật, 12/9/2021, 15:06 (GMT+7)|Trung Sơn
https://vnexpress.net/mua-lon-gay-ngap-nhieu-noi-o-quang-nam-da-nang-4355188.html|Mưa lớn gây ngập nhiều nơi ở Quảng Nam, Đà Nẵng|Chủ nhật, 12/9/2021, 11:37 (GMT+7)|Hoàng Táo - Nguyễn Đông - Đắc Thành - Phạm Linh
https://vnexpress.net/mua-lon-gay-ngap-nhieu-noi-o-quang-nam-da-nang-4355188.html#box_comment_vne|Mưa lớn gây ngập nhiều nơi ở Quảng Nam, Đà Nẵng|Chủ nhật, 12/9/2021, 11:37 (GMT+7)|Hoàng Táo - Nguyễn Đông - Đắc Thành - Phạm Linh
https://video.vnexpress.net/tin-tuc/nhip-song/doi-tinh-nguyen-giao-dung-cu-hoc-tap-tan-nha-4355068.html|Đội tình nguyện mua sách giáo khoa giúp dân ở TP HCM||[]
https://video.vnexpress.net/tin-tuc/nhip-song/doi-tinh-nguyen-giao-dung-cu-hoc-tap-tan-nha-4355068.html#box_comment_vne|Đội tình nguyện mua sách giáo khoa giúp dân ở TP HCM||[]
https://vnexpress.net/nong-dan-tap-lam-thuong-lai-trong-dai-dich-4354442.html|Nông dân tập làm thương lái trong đại dịch|Chủ nhật, 12/9/2021, 10:49 (GMT+7)|Ngọc Tài
https://vnexpress.net/nong-dan-tap-lam-thuong-lai-trong-dai-dich-4354442.html#box_comment_vne|Nông dân tập làm thương lái trong đại dịch|Chủ nhật, 12/9/2021, 10:49 (GMT+7)|Ngọc Tài
https://vnexpress.net/nhung-loi-nhuan-ronaldo-mang-den-cho-man-utd-4355265.html|Những 'lợi nhuận' Ronaldo mang đến cho Man Utd|Chủ nhật, 12/9/2021, 13:09 (GMT+7)|Tú Anh (theo FT)
https://vnexpress.net/nhung-loi-nhuan-ronaldo-mang-den-cho-man-utd-4355265.html#box_comment_vne|Những 'lợi nhuận' Ronaldo mang đến cho Man Utd|Chủ nhật, 12/9/2021, 13:09 (GMT+7)|Tú Anh (theo FT)
https://video.vnexpress.net/tin-tuc/thoi-su/chen-nhau-lay-phieu-tiem-vaccine-vi-nham-thoi-gian-4355259.html|Người dân chen lấn tiêm vaccine Covid-19||[]
https://video.vnexpress.net/tin-tuc/thoi-su/chen-nhau-lay-phieu-tiem-vaccine-vi-nham-thoi-gian-4355259.html#box_comment_vne|Người dân chen lấn tiêm vaccine Covid-19||[]
https://vnexpress.net/so-suc-khoe-dien-tu-nhieu-loi-4354959.html|Sổ sức khỏe điện tử nhiều lỗi|Chủ nhật, 12/9/2021, 10:29 (GMT+7)|Lưu Quý
https://vnexpress.net/so-suc-khoe-dien-tu-nhieu-loi-4354959.html#box_comment_vne|Sổ sức khỏe điện tử nhiều lỗi|Chủ nhật, 12/9/2021, 10:29 (GMT+7)|Lưu Quý
https://vnexpress.net/khi-nao-duoc-ban-nha-cho-nguoi-khac-khi-da-ky-hop-dong-dat-coc-4355388.html|Khi nào được bán nhà cho người khác khi đã ký hợp đồng đặt cọc?|Chủ nhật, 12/9/2021, 19:15 (GMT+7)|[]
https://vnexpress.net/khi-nao-duoc-ban-nha-cho-nguoi-khac-khi-da-ky-hop-dong-dat-coc-4355388.html#box_comment_vne|Khi nào được bán nhà cho người khác khi đã ký hợp đồng đặt cọc?|Chủ nhật, 12/9/2021, 19:15 (GMT+7)|[]
https://vnexpress.net/dap-nga-phu-nu-de-cuop-tien-4355273.html|Đạp ngã phụ nữ để cướp tiền|Chủ nhật, 12/9/2021, 14:14 (GMT+7)|Hải Bình
https://vnexpress.net/dap-nga-phu-nu-de-cuop-tien-4355273.html#box_comment_vne|Đạp ngã phụ nữ để cướp tiền|Chủ nhật, 12/9/2021, 14:14 (GMT+7)|Hải Bình
https://vnexpress.net/thu-pham-nhon-nho-15-nam-do-canh-sat-suy-luan-sai-4355005.html|Thủ phạm nhởn nhơ 15 năm do cảnh sát suy luận sai|Chủ nhật, 12/9/2021, 00:00 (GMT+7)|[]
https://vnexpress.net/thu-pham-nhon-nho-15-nam-do-canh-sat-suy-luan-sai-4355005.html#box_comment_vne|Thủ phạm nhởn nhơ 15 năm do cảnh sát suy luận sai|Chủ nhật, 12/9/2021, 00:00 (GMT+7)|[]
